<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GHEMAHRA,d,20031022,000000,-3,-3,-3,-3,226804
GHEMAHRA,d,20031025,000000,-3,-3,-3,-3,92102
GHEMAHRA,d,20031026,000000,-3,-3,-3,-3,99375
GHEMAHRA,d,20031027,000000,-3,-3,-3,-3,1935
GHEMAHRA,d,20031028,000000,-3,-3,-3,-3,9987
GHEMAHRA,d,20031029,000000,-2,-2,-2,-2,32076
GHEMAHRA,d,20031101,000000,-2,-2,-2,-2,95806
GHEMAHRA,d,20031102,000000,-2,-2,-2,-2,47254
GHEMAHRA,d,20031103,000000,-2,-2,-2,-2,83554
GHEMAHRA,d,20031104,000000,-2,-2,-2,-2,156574
GHEMAHRA,d,20031105,000000,-2,-3,-2,-3,51146
GHEMAHRA,d,20031108,000000,-3,-3,-3,-3,81736
GHEMAHRA,d,20031109,000000,-3,-3,-3,-3,10819
GHEMAHRA,d,20031110,000000,-3,-3,-3,-3,12127
GHEMAHRA,d,20031111,000000,-3,-3,-3,-3,10343
GHEMAHRA,d,20031112,000000,-2,-2,-2,-2,13199
GHEMAHRA,d,20031115,000000,-2,-2,-2,-2,35392
GHEMAHRA,d,20031117,000000,-2,-2,-2,-2,10262
GHEMAHRA,d,20031118,000000,-2,-2,-2,-2,14620
GHEMAHRA,d,20031119,000000,-2,-2,-2,-2,48263
GHEMAHRA,d,20031122,000000,-2,-2,-2,-2,49127
GHEMAHRA,d,20031123,000000,-2,-2,-2,-2,27888
GHEMAHRA,d,20031124,000000,-2,-2,-2,-2,23164
GHEMAHRA,d,20031125,000000,-2,-2,-2,-2,21128
GHEMAHRA,d,20031129,000000,-2,-2,-2,-2,25162
GHEMAHRA,d,20031130,000000,-2,-2,-2,-2,21893
GHEMAHRA,d,20031201,000000,-2,-2,-2,-2,6897
GHEMAHRA,d,20031202,000000,-2,-2,-2,-2,15974
GHEMAHRA,d,20031203,000000,-2,-2,-2,-2,21965
GHEMAHRA,d,20031206,000000,-2,-2,-2,-2,28201
GHEMAHRA,d,20031207,000000,-2,-2,-2,-2,20088
GHEMAHRA,d,20031208,000000,-2,-2,-2,-2,46761
GHEMAHRA,d,20031209,000000,-2,-2,-2,-2,4714
GHEMAHRA,d,20031210,000000,-2,-2,-2,-2,49676
GHEMAHRA,d,20031213,000000,-2,-2,-2,-2,31669
